"category","image","detected","num_faces","avg_conf","image_path","n_gt_faces","avg_occlusion","pct_heavy_occlusion","avg_pose","pct_atypical_pose","avg_face_height","scale_category","occlusion_level","pose_level"
"20--Family_Group","20_Family_Group_Family_Group_20_663.jpg",TRUE,7,99,"20--Family_Group/20_Family_Group_Family_Group_20_663.jpg",7,0,0,0,0,48,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_272.jpg",TRUE,8,98.625,"20--Family_Group/20_Family_Group_Family_Group_20_272.jpg",8,0,0,0,0,59.625,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_62.jpg",TRUE,23,94.7826086956522,"20--Family_Group/20_Family_Group_Family_Group_20_62.jpg",23,0.0869565217391304,0,0.0434782608695652,0.0434782608695652,39.0869565217391,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_1037.jpg",TRUE,5,98.8,"20--Family_Group/20_Family_Group_Family_Group_20_1037.jpg",8,0.125,0,0,0,107.875,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_1015.jpg",TRUE,5,81.8,"20--Family_Group/20_Family_Group_Family_Group_20_1015.jpg",5,0,0,0,0,71.2,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_100.jpg",TRUE,5,99,"20--Family_Group/20_Family_Group_Family_Group_20_100.jpg",5,0,0,0,0,104.4,"Medium","Low","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_268.jpg",TRUE,2,69.5,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_268.jpg",1,0,0,0,0,153,"Medium","Low","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_644.jpg",TRUE,1,45,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_644.jpg",6,1.5,0.666666666666667,0,0,33.8333333333333,"Medium","Heavy","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_95.jpg",TRUE,3,71.3333333333333,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_95.jpg",1,2,1,0,0,112,"Medium","Heavy","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_115.jpg",TRUE,3,54,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_115.jpg",1,0,0,0,0,122,"Medium","Low","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_129.jpg",TRUE,1,29,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_129.jpg",1,1,0,0,0,144,"Medium","Partial","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_887.jpg",TRUE,2,71.5,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_887.jpg",1,0,0,0,0,91,"Medium","Low","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_540.jpg",TRUE,6,45.6666666666667,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_540.jpg",2,0.5,0,0,0,111,"Medium","Partial","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_405.jpg",TRUE,3,72.3333333333333,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_405.jpg",1,0,0,0,0,84,"Medium","Low","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_904.jpg",TRUE,1,27,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_904.jpg",1,1,0,0,0,470,"Large","Partial","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_931.jpg",TRUE,5,46.4,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_931.jpg",9,0.666666666666667,0.111111111111111,0,0,33.7777777777778,"Medium","Partial","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_10.jpg",TRUE,1,33,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_10.jpg",1,0,0,0,0,64,"Medium","Low","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_15.jpg",TRUE,3,74.3333333333333,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_15.jpg",1,0,0,0,0,161,"Medium","Low","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_812.jpg",FALSE,0,NA,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_812.jpg",1,2,1,0,0,94,"Medium","Heavy","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_254.jpg",TRUE,2,58,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_254.jpg",1,2,1,0,0,96,"Medium","Heavy","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_431.jpg",TRUE,1,82,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_431.jpg",1,0,0,0,0,104,"Medium","Low","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_901.jpg",TRUE,5,99,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_901.jpg",5,0.2,0,0,0,90.8,"Medium","Low","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_890.jpg",TRUE,3,81.6666666666667,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_890.jpg",8,0.125,0,0,0,34.5,"Medium","Low","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_763.jpg",TRUE,4,98.25,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_763.jpg",4,0,0,0,0,50.5,"Medium","Low","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_691.jpg",TRUE,20,87.4,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_691.jpg",25,0.32,0.08,0.04,0.04,30.16,"Medium","Low","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_264.jpg",TRUE,3,81.3333333333333,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_264.jpg",4,0,0,0,0,46,"Medium","Low","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_633.jpg",FALSE,0,NA,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_633.jpg",5,1.2,0.6,0,0,48.8,"Medium","Partial","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_1037.jpg",TRUE,1,93,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_1037.jpg",1,2,1,0,0,180,"Medium","Heavy","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_372.jpg",FALSE,0,NA,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_372.jpg",1,0,0,0,0,92,"Medium","Low","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_368.jpg",TRUE,2,91,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_368.jpg",1,2,1,0,0,134,"Medium","Heavy","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_133.jpg",FALSE,0,NA,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_133.jpg",2,1,0.5,0,0,52,"Medium","Partial","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_702.jpg",TRUE,2,99,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_702.jpg",10,0.9,0.3,0,0,22.1,"Small","Partial","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_601.jpg",TRUE,9,84.3333333333333,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_601.jpg",14,0.5,0.214285714285714,0,0,32.0714285714286,"Medium","Partial","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_824.jpg",TRUE,3,83.3333333333333,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_824.jpg",1,0,0,0,0,580,"Large","Low","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_703.jpg",TRUE,4,89.5,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_703.jpg",4,0.5,0.25,0,0,83,"Medium","Partial","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_523.jpg",TRUE,1,75,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_523.jpg",1,0,0,1,1,94,"Medium","Low","Mostly Atypical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_67.jpg",TRUE,1,97,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_67.jpg",1,0,0,0,0,82,"Medium","Low","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_329.jpg",TRUE,1,69,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_329.jpg",1,2,1,0,0,176,"Medium","Heavy","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_281.jpg",FALSE,0,NA,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_281.jpg",3,0,0,0,0,16,"Small","Low","Mostly Typical"
"24--Soldier_Firing","24_Soldier_Firing_Soldier_Firing_24_315.jpg",TRUE,5,49.2,"24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_315.jpg",5,1,0.4,0,0,37.2,"Medium","Partial","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_480.jpg",TRUE,3,96.6666666666667,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_480.jpg",9,0.555555555555556,0.111111111111111,0,0,54.2222222222222,"Medium","Partial","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_448.jpg",TRUE,2,99,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_448.jpg",2,0,0,0,0,116,"Medium","Low","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_124.jpg",TRUE,5,50,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_124.jpg",1,0,0,0,0,931,"Large","Low","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_989.jpg",TRUE,4,63.5,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_989.jpg",2,0,0,0,0,146,"Medium","Low","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_866.jpg",TRUE,2,77.5,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_866.jpg",1,0,0,0,0,168,"Medium","Low","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_144.jpg",TRUE,4,68.25,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_144.jpg",1,0,0,0,0,826,"Large","Low","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_643.jpg",TRUE,4,97.5,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_643.jpg",3,0,0,0,0,140.666666666667,"Medium","Low","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_22.jpg",TRUE,2,80.5,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_22.jpg",1,1,0,0,0,244,"Medium","Partial","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_7.jpg",TRUE,20,73.05,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_7.jpg",349,0.902578796561605,0.375358166189112,0.00573065902578797,0.00573065902578797,17.8252148997135,"Small","Partial","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_663.jpg",TRUE,6,68.3333333333333,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_663.jpg",1,0,0,0,0,1024,"Large","Low","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_198.jpg",TRUE,4,81.25,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_198.jpg",3,0,0,0,0,114.666666666667,"Medium","Low","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_265.jpg",TRUE,2,99.5,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_265.jpg",2,0,0,0,0,348,"Large","Low","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_880.jpg",TRUE,3,61,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_880.jpg",1,2,1,0,0,206,"Medium","Heavy","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_327.jpg",TRUE,6,81.1666666666667,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_327.jpg",14,0.857142857142857,0.357142857142857,0.0714285714285714,0.0714285714285714,57,"Medium","Partial","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_826.jpg",TRUE,2,62.5,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_826.jpg",1,0,0,0,0,322,"Large","Low","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_282.jpg",TRUE,1,94,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_282.jpg",1,1,0,0,0,652,"Large","Partial","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_656.jpg",TRUE,3,65,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_656.jpg",1,0,0,1,1,484,"Large","Low","Mostly Atypical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_118.jpg",TRUE,7,78.8571428571429,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_118.jpg",12,0.833333333333333,0.333333333333333,0,0,67.75,"Medium","Partial","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_751.jpg",TRUE,4,89.5,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_751.jpg",4,0.5,0,0,0,61.5,"Medium","Partial","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_959.jpg",TRUE,3,95.6666666666667,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_959.jpg",2,0,0,0,0,541,"Large","Low","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_697.jpg",TRUE,10,59.9,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_697.jpg",1,2,1,1,1,133,"Medium","Heavy","Mostly Atypical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_126.jpg",TRUE,4,83,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_126.jpg",3,0,0,0,0,88.6666666666667,"Medium","Low","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_862.jpg",TRUE,2,96.5,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_862.jpg",3,0.666666666666667,0.333333333333333,0,0,94.6666666666667,"Medium","Partial","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_130.jpg",TRUE,3,84,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_130.jpg",1,0,0,0,0,660,"Large","Low","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_711.jpg",TRUE,2,37.5,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_711.jpg",1,1,0,0,0,178,"Medium","Partial","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_557.jpg",TRUE,2,63,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_557.jpg",1,0,0,0,0,120,"Medium","Low","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_770.jpg",TRUE,1,99,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_770.jpg",1,2,1,0,0,224,"Medium","Heavy","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_1018.jpg",TRUE,6,62.1666666666667,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_1018.jpg",1,0,0,0,0,275,"Medium","Low","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_723.jpg",TRUE,3,77,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_723.jpg",1,0,0,0,0,472,"Large","Low","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_535.jpg",TRUE,4,87.75,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_535.jpg",3,0,0,0,0,187.333333333333,"Medium","Low","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_683.jpg",TRUE,1,100,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_683.jpg",1,0,0,0,0,392,"Large","Low","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_590.jpg",TRUE,3,71,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_590.jpg",9,0.555555555555556,0.222222222222222,0,0,36,"Medium","Partial","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_165.jpg",TRUE,4,97.25,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_165.jpg",4,0,0,0,0,161.5,"Medium","Low","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_507.jpg",TRUE,4,99,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_507.jpg",4,0,0,0,0,103,"Medium","Low","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_792.jpg",TRUE,2,72,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_792.jpg",1,0,0,0,0,190,"Medium","Low","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_835.jpg",TRUE,4,81.75,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_835.jpg",2,0,0,0,0,201,"Medium","Low","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_868.jpg",TRUE,2,66,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_868.jpg",3,0.333333333333333,0,0,0,51.3333333333333,"Medium","Low","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_244.jpg",TRUE,2,78.5,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_244.jpg",6,1.16666666666667,0.5,0,0,46.5,"Medium","Partial","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_357.jpg",TRUE,1,99,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_357.jpg",1,2,1,0,0,180,"Medium","Heavy","Mostly Typical"
"28--Sports_Fan","28_Sports_Fan_Sports_Fan_28_877.jpg",TRUE,1,99,"28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_877.jpg",1,0,0,0,0,156,"Medium","Low","Mostly Typical"
"34--Baseball","34_Baseball_Baseball_34_350.jpg",TRUE,1,27,"34--Baseball/34_Baseball_Baseball_34_350.jpg",69,0.710144927536232,0.130434782608696,0.0144927536231884,0.0144927536231884,14.5942028985507,"Small","Partial","Mostly Typical"
"34--Baseball","34_Baseball_Baseball_34_143.jpg",FALSE,0,NA,"34--Baseball/34_Baseball_Baseball_34_143.jpg",5,1,0.4,0.4,0.4,9.6,"Small","Partial","Mixed"
"34--Baseball","34_Baseball_Baseball_34_895.jpg",TRUE,2,77,"34--Baseball/34_Baseball_Baseball_34_895.jpg",1,0,0,0,0,408,"Large","Low","Mostly Typical"
"34--Baseball","34_Baseball_Baseball_34_886.jpg",TRUE,1,99,"34--Baseball/34_Baseball_Baseball_34_886.jpg",1,0,0,0,0,164,"Medium","Low","Mostly Typical"
"34--Baseball","34_Baseball_Baseball_34_171.jpg",TRUE,3,59.6666666666667,"34--Baseball/34_Baseball_Baseball_34_171.jpg",1,0,0,0,0,98,"Medium","Low","Mostly Typical"
"34--Baseball","34_Baseball_Baseball_34_622.jpg",TRUE,4,41.25,"34--Baseball/34_Baseball_Baseball_34_622.jpg",2,0,0,0,0,84,"Medium","Low","Mostly Typical"
"34--Baseball","34_Baseball_Baseball_34_867.jpg",TRUE,3,59,"34--Baseball/34_Baseball_Baseball_34_867.jpg",1,1,0,0,0,408,"Large","Partial","Mostly Typical"
"34--Baseball","34_Baseball_Baseball_34_356.jpg",TRUE,7,69.8571428571429,"34--Baseball/34_Baseball_Baseball_34_356.jpg",1,0,0,0,0,168,"Medium","Low","Mostly Typical"
"34--Baseball","34_Baseball_Baseball_34_127.jpg",TRUE,1,99,"34--Baseball/34_Baseball_Baseball_34_127.jpg",1,0,0,0,0,45,"Medium","Low","Mostly Typical"
"34--Baseball","34_Baseball_Baseball_34_828.jpg",TRUE,4,85.25,"34--Baseball/34_Baseball_Baseball_34_828.jpg",3,0.666666666666667,0.333333333333333,0,0,138,"Medium","Partial","Mostly Typical"
"34--Baseball","34_Baseball_Baseball_34_756.jpg",FALSE,0,NA,"34--Baseball/34_Baseball_Baseball_34_756.jpg",1,1,0,0,0,67,"Medium","Partial","Mostly Typical"
"34--Baseball","34_Baseball_Baseball_34_829.jpg",TRUE,1,99,"34--Baseball/34_Baseball_Baseball_34_829.jpg",1,0,0,0,0,396,"Large","Low","Mostly Typical"
"34--Baseball","34_Baseball_Baseball_34_73.jpg",TRUE,1,99,"34--Baseball/34_Baseball_Baseball_34_73.jpg",1,1,0,0,0,46,"Medium","Partial","Mostly Typical"
"34--Baseball","34_Baseball_Baseball_34_391.jpg",TRUE,2,65,"34--Baseball/34_Baseball_Baseball_34_391.jpg",1,0,0,0,0,32,"Medium","Low","Mostly Typical"
"34--Baseball","34_Baseball_Baseball_34_580.jpg",TRUE,4,48,"34--Baseball/34_Baseball_Baseball_34_580.jpg",1,0,0,0,0,258,"Medium","Low","Mostly Typical"
"34--Baseball","34_Baseball_Baseball_34_436.jpg",TRUE,1,99,"34--Baseball/34_Baseball_Baseball_34_436.jpg",2,0,0,0,0,76,"Medium","Low","Mostly Typical"
"34--Baseball","34_Baseball_Baseball_34_66.jpg",TRUE,4,91.75,"34--Baseball/34_Baseball_Baseball_34_66.jpg",3,0.333333333333333,0,0,0,64.6666666666667,"Medium","Low","Mostly Typical"
"34--Baseball","34_Baseball_Baseball_34_164.jpg",FALSE,0,NA,"34--Baseball/34_Baseball_Baseball_34_164.jpg",4,0,0,0,0,20.25,"Small","Low","Mostly Typical"
"34--Baseball","34_Baseball_Baseball_34_667.jpg",TRUE,7,62.8571428571429,"34--Baseball/34_Baseball_Baseball_34_667.jpg",1,0,0,0,0,165,"Medium","Low","Mostly Typical"
"34--Baseball","34_Baseball_Baseball_34_560.jpg",TRUE,4,59.25,"34--Baseball/34_Baseball_Baseball_34_560.jpg",1,0,0,0,0,32,"Medium","Low","Mostly Typical"
"34--Baseball","34_Baseball_Baseball_34_585.jpg",TRUE,3,74.3333333333333,"34--Baseball/34_Baseball_Baseball_34_585.jpg",1,0,0,0,0,220,"Medium","Low","Mostly Typical"
"34--Baseball","34_Baseball_Baseball_34_16.jpg",TRUE,1,28,"34--Baseball/34_Baseball_Baseball_34_16.jpg",1,1,0,1,1,62,"Medium","Partial","Mostly Atypical"
"34--Baseball","34_Baseball_Baseball_34_600.jpg",TRUE,3,95.3333333333333,"34--Baseball/34_Baseball_Baseball_34_600.jpg",1,0,0,0,0,139,"Medium","Low","Mostly Typical"
"34--Baseball","34_Baseball_Baseball_34_608.jpg",TRUE,3,76,"34--Baseball/34_Baseball_Baseball_34_608.jpg",1,0,0,0,0,483,"Large","Low","Mostly Typical"
"42--Car_Racing","42_Car_Racing_Nascar_42_442.jpg",TRUE,4,97.75,"42--Car_Racing/42_Car_Racing_Nascar_42_442.jpg",4,0,0,0,0,25.5,"Small","Low","Mostly Typical"
"42--Car_Racing","42_Car_Racing_Car_Racing_42_263.jpg",TRUE,5,98.6,"42--Car_Racing/42_Car_Racing_Car_Racing_42_263.jpg",5,0,0,0,0,59.8,"Medium","Low","Mostly Typical"
"42--Car_Racing","42_Car_Racing_Car_Racing_42_600.jpg",TRUE,2,70,"42--Car_Racing/42_Car_Racing_Car_Racing_42_600.jpg",7,0.857142857142857,0.285714285714286,0,0,18.7142857142857,"Small","Partial","Mostly Typical"
"42--Car_Racing","42_Car_Racing_Nascar_42_482.jpg",TRUE,1,99,"42--Car_Racing/42_Car_Racing_Nascar_42_482.jpg",1,0,0,0,0,405,"Large","Low","Mostly Typical"
"42--Car_Racing","42_Car_Racing_Car_Racing_42_1045.jpg",TRUE,2,99,"42--Car_Racing/42_Car_Racing_Car_Racing_42_1045.jpg",2,0,0,0,0,203,"Medium","Low","Mostly Typical"
"42--Car_Racing","42_Car_Racing_Nascar_42_468.jpg",TRUE,2,81.5,"42--Car_Racing/42_Car_Racing_Nascar_42_468.jpg",1,0,0,0,0,236,"Medium","Low","Mostly Typical"
"42--Car_Racing","42_Car_Racing_Car_Racing_42_602.jpg",FALSE,0,NA,"42--Car_Racing/42_Car_Racing_Car_Racing_42_602.jpg",8,0.875,0.25,0,0,12.375,"Small","Partial","Mostly Typical"
"42--Car_Racing","42_Car_Racing_Nascar_42_462.jpg",TRUE,1,98,"42--Car_Racing/42_Car_Racing_Nascar_42_462.jpg",3,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,32.3333333333333,"Medium","Partial","Mixed"
"42--Car_Racing","42_Car_Racing_Nascar_42_900.jpg",TRUE,1,86,"42--Car_Racing/42_Car_Racing_Nascar_42_900.jpg",1,1,0,0,0,524,"Large","Partial","Mostly Typical"
"42--Car_Racing","42_Car_Racing_Car_Racing_42_906.jpg",TRUE,12,93.3333333333333,"42--Car_Racing/42_Car_Racing_Car_Racing_42_906.jpg",13,0,0,0,0,35.6153846153846,"Medium","Low","Mostly Typical"
"42--Car_Racing","42_Car_Racing_Car_Racing_42_939.jpg",TRUE,1,94,"42--Car_Racing/42_Car_Racing_Car_Racing_42_939.jpg",1,0,0,0,0,47,"Medium","Low","Mostly Typical"
"42--Car_Racing","42_Car_Racing_Car_Racing_42_743.jpg",TRUE,1,61,"42--Car_Racing/42_Car_Racing_Car_Racing_42_743.jpg",5,0.8,0.4,0,0,15.4,"Small","Partial","Mostly Typical"
"42--Car_Racing","42_Car_Racing_Nascar_42_440.jpg",TRUE,1,79,"42--Car_Racing/42_Car_Racing_Nascar_42_440.jpg",10,0.4,0.1,0.1,0.1,22.7,"Small","Low","Mostly Typical"
"42--Car_Racing","42_Car_Racing_Nascar_42_650.jpg",TRUE,3,68.6666666666667,"42--Car_Racing/42_Car_Racing_Nascar_42_650.jpg",11,0.363636363636364,0.181818181818182,0.0909090909090909,0.0909090909090909,26.6363636363636,"Small","Low","Mostly Typical"
"42--Car_Racing","42_Car_Racing_Nascar_42_823.jpg",TRUE,2,34,"42--Car_Racing/42_Car_Racing_Nascar_42_823.jpg",16,1.0625,0.375,0.375,0.375,13.0625,"Small","Partial","Mixed"
"42--Car_Racing","42_Car_Racing_Nascar_42_922.jpg",TRUE,3,99,"42--Car_Racing/42_Car_Racing_Nascar_42_922.jpg",3,0,0,0,0,92,"Medium","Low","Mostly Typical"
"42--Car_Racing","42_Car_Racing_Nascar_42_661.jpg",TRUE,3,57.3333333333333,"42--Car_Racing/42_Car_Racing_Nascar_42_661.jpg",1,0,0,0,0,43,"Medium","Low","Mostly Typical"
